163,6,40,numeros/fracc_pct_rzns_pro/op-suma_resta/diapositiva_40_v,1
164,6,41,numeros/fracc_pct_rzns_pro/op-suma_resta/diapositiva_41_v,1
165,6,42,numeros/fracc_pct_rzns_pro/op-suma_resta/diapositiva_42_v,1
166,6,43,numeros/fracc_pct_rzns_pro/op-suma_resta/diapositiva_43_v,1
167,7,1,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_1_v,1
168,7,2,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_2_v,1
169,7,3,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_3_v,1
170,7,4,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_4_v,1
171,7,5,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_5_v,1
172,7,6,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_6_v,1
173,7,7,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_7_v,1
174,7,8,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_8_v,1
175,7,9,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_9_v,1
176,7,10,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_10_v,1
177,7,11,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_11_v,1
178,7,12,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_12_v,1
179,7,13,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_13_v,1
180,7,14,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_14_v,1
181,7,15,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_15_v,1
182,7,16,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_16_v,1
183,7,17,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_17_v,1
184,7,18,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_18_v,1
185,7,19,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_19_v,1
186,7,20,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_20_v,1
187,7,21,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_21_v,1
188,7,22,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_22_v,1
189,7,23,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_23_v,1
190,7,24,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_24_v,1
191,7,25,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_25_v,1
192,7,26,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_26_v,1
193,7,27,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_27_v,1
194,7,28,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_28_v,1
195,7,29,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_29_v,1
196,7,30,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_30_v,1
197,7,31,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_31_v,1
198,7,32,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_32_v,1
199,7,33,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_33_v,1
200,7,34,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_34_v,1
201,7,35,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_35_v,1
202,7,36,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_36_v,1
203,7,37,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_37_v,1
204,7,38,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_38_v,1
205,7,39,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_39_v,1
206,7,40,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_40_v,1
207,7,41,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_41_v,1
208,7,42,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_42_v,1
209,7,43,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_43_v,1
210,7,44,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_44_v,1
211,7,45,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_45_v,1
212,7,46,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_46_v,1
213,7,47,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_47_v,1
214,7,48,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_48_v,1
215,7,49,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_49_v,1
216,7,50,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_50_v,1
217,7,51,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_51_v,1
218,7,52,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_52_v,1
219,7,53,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_53_v,1
220,7,54,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_54_v,1
221,7,55,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_55_v,1
222,7,56,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_56_v,1
223,7,57,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_57_v,1
224,7,58,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_58_v,1
225,7,59,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_59_v,1
226,7,60,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_60_v,1
227,7,61,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_61_v,1
228,7,62,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_62_v,1
229,7,63,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_63_v,1
230,7,64,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_64_v,1
231,7,65,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_65_v,1
232,7,66,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_66_v,1
233,7,67,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_67_v,1
234,7,68,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_68_v,1
235,7,69,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_69_v,1
236,7,70,numeros/fracc_pct_rzns_pro/op-mult_div/diapositiva_70_v,1
237,8,1,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_1_v,1
238,8,2,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_2_v,1
239,8,3,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_3_v,1
240,8,4,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_4_v,1
241,8,5,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_5_v,1
242,8,6,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_6_v,1
243,8,7,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_7_v,1
244,8,8,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_8_v,1
245,8,9,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_9_v,1
246,8,10,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_10_v,1
247,8,11,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_11_v,1
248,8,12,numeros/fracc_pct_rzns_pro/pct_pt1/diapositiva_12_v,1
